energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
124.60000000000011; 0.2618619975179144; 2.0660911604163443; 9.680114983875997
124.70000000000012; 0.2615307083969801; 2.063477289252173; 9.692377088021269
124.80000000000011; 0.2612003985016685; 2.060871144178164; 9.704633914885356
124.9000000000001; 0.2608710639937829; 2.058272694910947; 9.716885449362344
125.00000000000011; 0.2605427010533158; 2.0556819113106615; 9.729131676431596
125.10000000000011; 0.2602153058783535; 2.053098763380209; 9.741372581157336
125.20000000000012; 0.25988887468497274; 2.050523221264435; 9.753608148688604
125.30000000000011; 0.2595634037071437; 2.047955255249364; 9.765838364258965
125.4000000000001; 0.25923888919662835; 2.045394835761398; 9.77806321318642
125.50000000000011; 0.25891532742288703; 2.0428419333665784; 9.790282680873036
125.60000000000011; 0.2585927146729763; 2.040296518769783; 9.802496752804931
125.70000000000012; 0.25827104725145444; 2.0377585628139756; 9.814705414551986
125.80000000000011; 0.25795032148028585; 2.035228036479455; 9.826908651767628
125.9000000000001; 0.2576305336987445; 2.032704910883094; 9.839106450188652
126.00000000000011; 0.2573116802633197; 2.0301891572775923; 9.85129879563501
126.10000000000011; 0.2569937575476196; 2.0276807470507188; 9.863485674009675
126.20000000000012; 0.25667676194227973; 2.025179651724587; 9.875667071298368
126.30000000000011; 0.25636068985486987; 2.0226858429549233; 9.887842973569331
126.4000000000001; 0.25604553770979954; 2.0201992925303185; 9.900013366973223
126.50000000000011; 0.25573130194822796; 2.0177199723715185; 9.912178237742816
126.60000000000011; 0.25541797902797064; 2.0152478545306884; 9.92433757219288
126.70000000000012; 0.2551055654234093; 2.0127829111906994; 9.936491356719948
126.80000000000011; 0.2547940576254035; 2.010325114664434; 9.948639577802034
126.9000000000001; 0.25448345214119605; 2.0078744373940367; 9.960782221998619
127.00000000000011; 0.2541737454943297; 2.005430851950261; 9.972919275950204
127.10000000000011; 0.25386493422455425; 2.002994331031733; 9.98505072637829
127.20000000000012; 0.2535570148877393; 2.000564847464263; 9.997176560085123
127.30000000000011; 0.2532499840557877; 1.9981423742001647; 10.009296763953463
127.40000000000012; 0.25294383831654843; 1.995726884317567; 10.02141132494637
127.50000000000011; 0.25263857427372816; 1.993318351019715; 10.033520230107083
127.60000000000011; 0.2523341885468083; 1.9909167476343173; 10.045623466558688
127.70000000000012; 0.2520306777709572; 1.9885220476128525; 10.057721021504019
127.80000000000011; 0.2517280385969468; 1.9861342245299103; 10.069812882225378
127.90000000000012; 0.2514262676910658; 1.983753252082509; 10.08189903608443
128.0000000000001; 0.25112536173503974; 1.9813791040894635; 10.09397947052184
128.1000000000001; 0.2508253174259439; 1.979011754490697; 10.10605417305722
128.2000000000001; 0.25052613147612285; 1.9766511773466091; 10.118123131288817
128.30000000000013; 0.25022780061310773; 1.9742973468374199; 10.130186332893334
128.40000000000012; 0.24993032157953246; 1.971950237262511; 10.142243765625789
128.5000000000001; 0.24963369113305536; 1.9696098230398067; 10.154295417319206
128.6000000000001; 0.24933790604627704; 1.9672760787051258; 10.166341275884436
128.7000000000001; 0.24904296310665902; 1.9649489789115395; 10.178381329310017
128.80000000000013; 0.24874885911644612; 1.9626284984287599; 10.190415565661862
128.90000000000012; 0.24845559089258534; 1.9603146121424984; 10.202443973083117
129.0000000000001; 0.24816315526664792; 1.958007295053852; 10.214466539793934
129.1000000000001; 0.24787154908474995; 1.9557065222786771; 10.226483254091288
129.2000000000001; 0.24758076920747646; 1.9534122690469893; 10.238494104348693
129.30000000000013; 0.24729081250980237; 1.9511245107023405; 10.250499079016059
129.40000000000012; 0.2470016758810145; 1.9488432227012042; 10.262498166619526
129.5000000000001; 0.24671335622463947; 1.9465683806124052; 10.274491355761079
129.6000000000001; 0.24642585045836243; 1.9442999601164794; 10.286478635118543
129.7000000000001; 0.2461391555139539; 1.9420379370050962; 10.298459993445286
129.80000000000013; 0.2458532683371965; 1.9397822871804804; 10.310435419569933
129.90000000000012; 0.24556818588780735; 1.9375329866548; 10.322404902396274
130.0000000000001; 0.24528390513936532; 1.9352900115495923; 10.334368430902996
130.1000000000001; 0.2450004230792358; 1.9330533380951704; 10.34632599414354
130.2000000000001; 0.2447177367085009; 1.930822942630072; 10.358277581245739
130.30000000000013; 0.2444358430418832; 1.9285988016004585; 10.370223181411752
130.40000000000012; 0.244154739107674; 1.9263808915595477; 10.382162783917837
130.5000000000001; 0.2438744219476639; 1.924169189167068; 10.394096378114012
130.6000000000001; 0.24359488861706702; 1.9219636711886587; 10.406023953424047
130.7000000000001; 0.24331613618445383; 1.9197643144953407; 10.417945499345064
130.80000000000013; 0.24303816173167753; 1.9175710960629355; 10.429861005447483
130.90000000000012; 0.2427609623538072; 1.9153839929715388; 10.441770461374627
131.0000000000001; 0.2424845351590546; 1.9132029824049408; 10.453673856842693
131.1000000000001; 0.24220887726870588; 1.9110280416500893; 10.465571181640472
131.2000000000001; 0.2419339858170543; 1.9088591480965584; 10.477462425629067
131.30000000000013; 0.241659857951328; 1.9066962792359778; 10.48934757874185
131.40000000000012; 0.2413864908316269; 1.904539412661536; 10.501226630984027
131.5000000000001; 0.2411138816308506; 1.9023885260674112; 10.513099572432608
131.6000000000001; 0.2408420275346324; 1.9002435972482496; 10.52496639323615
131.7000000000001; 0.24057092574127478; 1.898104604098658; 10.536827083614437
131.80000000000013; 0.24030057346167755; 1.8959715246126359; 10.548681633858495
131.90000000000012; 0.24003096791927728; 1.8938443368830977; 10.56053003433014
132.0000000000001; 0.23976210634997905; 1.8917230191013346; 10.572372275461884
132.1000000000001; 0.2394939860020906; 1.8896075495564948; 10.584208347756734
132.2000000000001; 0.23922660413625862; 1.8874979066350805; 10.59603824178794
132.30000000000013; 0.23895995802540326; 1.8853940688204316; 10.607861948198817
132.40000000000012; 0.23869404495465474; 1.8832960146922257; 10.61967945770249
132.5000000000001; 0.23842886222128873; 1.881203722925968; 10.63149076108174
132.6000000000001; 0.23816440713466464; 1.879117172292504; 10.643295849188693
132.70000000000013; 0.2379006770161595; 1.8770363416574984; 10.655094712944768
132.80000000000013; 0.23763766919910884; 1.8749612099809687; 10.666887343340294
132.90000000000012; 0.23737538102874192; 1.8728917563167737; 10.678673731434415
133.0000000000001; 0.2371138098621213; 1.870827959812137; 10.690453868354812
133.1000000000001; 0.23685295306808002; 1.8687697997071513; 10.702227745297538
133.20000000000013; 0.23659280802716096; 1.8667172553342999; 10.713995353526807
133.30000000000013; 0.23633337213155675; 1.8646703061179828; 10.725756684374714
133.40000000000012; 0.2360746427850483; 1.862628931574031; 10.737511729241113
133.5000000000001; 0.23581661740294552; 1.86059311130924; 10.749260479593325
133.6000000000001; 0.2355592934120265; 1.858562825020889; 10.761002926966007
133.70000000000013; 0.23530266825047896; 1.856538052496279; 10.77273906296089
133.80000000000013; 0.23504673936784176; 1.8545187736122715; 10.78446887924654
133.90000000000012; 0.23479150422494427; 1.8525049683348103; 10.796192367558241
