energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
118.5000000000001; 0.1553758680357509; 0.4101922916143824; 48.7576202889785
118.60000000000011; 0.15530554517884101; 0.4100066392721403; 48.77969789831886
118.7000000000001; 0.15523537374808727; 0.4098213866949504; 48.80174790606269
118.80000000000011; 0.1551653531693316; 0.40963653236703546; 48.8237703908692
118.9000000000001; 0.15509548287125033; 0.40945207478010087; 48.84576543113414
119.0000000000001; 0.1550257622853378; 0.4092680124332918; 48.86773310499041
119.10000000000011; 0.15495619084589027; 0.40908434383315034; 48.88967349030895
119.2000000000001; 0.1548867679899884; 0.4089010674935694; 48.91158666469984
119.30000000000011; 0.15481749315748225; 0.40871818193575316; 48.93347270551282
119.4000000000001; 0.15474836579097384; 0.40853568568817095; 48.95533168983846
119.5000000000001; 0.15467938533580194; 0.40835357728651717; 48.977163694508796
119.60000000000011; 0.15461055124002554; 0.40817185527366745; 48.99896879609834
119.7000000000001; 0.15454186295440825; 0.4079905181996378; 49.02074707092484
119.80000000000011; 0.15447331993240232; 0.40780956462154216; 49.04249859505016
119.9000000000001; 0.1544049216301335; 0.40762899310355244; 49.064223444281055
120.0000000000001; 0.15433666750638453; 0.4074488022168552; 49.08592169417021
120.10000000000011; 0.15426855702258038; 0.40726899053961224; 49.10759342001693
120.2000000000001; 0.15420058964277303; 0.4070895566569208; 49.12923869686792
120.30000000000011; 0.15413276483362523; 0.4069104991607706; 49.15085759951843
120.4000000000001; 0.154065082064397; 0.4067318166500081; 49.17245020251258
120.5000000000001; 0.15399754080692843; 0.4065535077302911; 49.194016580144876
120.60000000000011; 0.15393014053562667; 0.4063755710140544; 49.215556806460455
120.7000000000001; 0.1538628807274502; 0.4061980051204685; 49.23707095525613
120.80000000000011; 0.15379576086189367; 0.4060208086753993; 49.2585591000814
120.9000000000001; 0.1537287804209744; 0.4058439803113724; 49.28002131423894
121.00000000000011; 0.15366193888921642; 0.40566751866753137; 49.30145767078579
121.10000000000011; 0.15359523575363776; 0.40549142238960373; 49.32286824253369
121.2000000000001; 0.15352867050373378; 0.4053156901298572; 49.34425310205064
121.30000000000011; 0.1534622426314651; 0.4051403205470679; 49.36561232166095
121.4000000000001; 0.15339595163124226; 0.4049653123064796; 49.38694597344651
121.50000000000011; 0.15332979699991178; 0.4047906640797671; 49.408254129247524
121.60000000000011; 0.15326377823674198; 0.4046163745449988; 49.42953686066338
121.7000000000001; 0.15319789484341007; 0.4044424423866026; 49.45079423905317
121.80000000000011; 0.15313214632398675; 0.40426886629532505; 49.47202633553698
121.9000000000001; 0.1530665321849241; 0.40409564496819966; 49.49323322099624
122.00000000000011; 0.15300105193504088; 0.40392277710850794; 49.514414966074796
122.10000000000011; 0.1529357050855092; 0.4037502614257443; 49.53557164117973
122.2000000000001; 0.1528704911498415; 0.4035780966355816; 49.55670331648196
122.30000000000011; 0.15280540964387662; 0.4034062814598343; 49.57781006191726
122.4000000000001; 0.1527404600857671; 0.4032348146264252; 49.5988919471869
122.50000000000011; 0.15267564199596523; 0.40306369486934823; 49.61994904175861
122.60000000000011; 0.1526109548972108; 0.40289292092863654; 49.640981414867184
122.7000000000001; 0.15254639831451774; 0.40272249155032686; 49.661989135515334
122.80000000000011; 0.15248197177516068; 0.40255240548642424; 49.68297227247468
122.9000000000001; 0.15241767480866306; 0.4023826614948705; 49.703930894286195
123.00000000000011; 0.15235350694678337; 0.4022132583395081; 49.724865069261355
123.10000000000011; 0.15228946772350338; 0.40204419479004894; 49.74577486548259
123.2000000000001; 0.15222555667501536; 0.40187546962204057; 49.76666035080414
123.30000000000011; 0.15216177333970873; 0.40170708161683105; 49.78752159285315
123.4000000000001; 0.15209811725815842; 0.40153902956153825; 49.808358659030134
123.50000000000011; 0.15203458797311273; 0.4013713122490176; 49.8291716165097
123.60000000000011; 0.1519711850294804; 0.40120392847782826; 49.849960532241546
123.7000000000001; 0.15190790797431852; 0.4010368770522009; 49.870725472951214
123.80000000000011; 0.1518447563568207; 0.4008701567820067; 49.89146650514073
123.9000000000001; 0.15178172972830534; 0.4007037664827261; 49.91218369508932
124.00000000000011; 0.15171882764220285; 0.4005377049754155; 49.93287710885439
124.10000000000011; 0.15165604965404414; 0.40037197108667655; 49.95354681227223
124.2000000000001; 0.15159339532144903; 0.40020656364862545; 49.97419287095866
124.30000000000011; 0.1515308642041143; 0.40004148149886176; 49.99481535030988
124.4000000000001; 0.15146845586380203; 0.3998767234804374; 50.015414315503236
124.50000000000011; 0.15140616986432848; 0.3997122884418272; 50.03598983149785
124.60000000000011; 0.15134400577155166; 0.3995481752368964; 50.056541963035585
